ProvCode,ProvName,MunCode,MunName,Brgy Code,BrgyName
64,Misamis Oriental,23,NAAWAN,4,MAPULOG
64,Misamis Oriental,23,NAAWAN,5,MAPUTI
64,Misamis Oriental,23,NAAWAN,6,MAT-I
64,Misamis Oriental,23,NAAWAN,7,PATAG
64,Misamis Oriental,23,NAAWAN,8,POBLACION
64,Misamis Oriental,23,NAAWAN,9,TAGBALOGO
64,Misamis Oriental,23,NAAWAN,10,TUBORAN
64,Misamis Oriental,24,OPOL,1,AWANG
64,Misamis Oriental,24,OPOL,2,BAGOCBOC
64,Misamis Oriental,24,OPOL,3,BARRA
64,Misamis Oriental,24,OPOL,4,BONBON
64,Misamis Oriental,24,OPOL,5,CAUYONAN
64,Misamis Oriental,24,OPOL,6,IGPIT
64,Misamis Oriental,24,OPOL,7,LIMONDA
64,Misamis Oriental,24,OPOL,8,LUYONGBONBON
64,Misamis Oriental,24,OPOL,9,MALANANG
64,Misamis Oriental,24,OPOL,10,NANGCAON
64,Misamis Oriental,24,OPOL,11,PATAG
64,Misamis Oriental,24,OPOL,12,POBLACION
64,Misamis Oriental,24,OPOL,13,TABOC
64,Misamis Oriental,24,OPOL,14,TINGALAN
64,Misamis Oriental,24,OPOL,15,BAYUGBAYUGAN
64,Misamis Oriental,24,OPOL,16,TAPOROC
64,Misamis Oriental,24,OPOL,17,CAMAROC
64,Misamis Oriental,25,TAGOLOAN,1,BALUARTE
64,Misamis Oriental,25,TAGOLOAN,2,CASINGLOT
64,Misamis Oriental,25,TAGOLOAN,3,GRACIA
64,Misamis Oriental,25,TAGOLOAN,4,MOHON
64,Misamis Oriental,25,TAGOLOAN,5,NATUMOLAN
64,Misamis Oriental,25,TAGOLOAN,6,POBLACION
64,Misamis Oriental,25,TAGOLOAN,7,ROSARIO
64,Misamis Oriental,25,TAGOLOAN,8,SANTA ANA
64,Misamis Oriental,25,TAGOLOAN,9,SANTA CRUZ
64,Misamis Oriental,25,TAGOLOAN,10,SUGBONGCOGON
64,Misamis Oriental,26,VILLANUEVA,1,BALACANAS
64,Misamis Oriental,26,VILLANUEVA,2,DAYAWAN
64,Misamis Oriental,26,VILLANUEVA,3,IMELDA
64,Misamis Oriental,26,VILLANUEVA,4,KATIPUNAN
64,Misamis Oriental,26,VILLANUEVA,5,KIMAYA
64,Misamis Oriental,26,VILLANUEVA,6,LOOC
64,Misamis Oriental,26,VILLANUEVA,7,POBLACION 1
64,Misamis Oriental,26,VILLANUEVA,8,POBLACION 2
64,Misamis Oriental,26,VILLANUEVA,9,POBLACION 3
64,Misamis Oriental,26,VILLANUEVA,10,SAN MARTIN
64,Misamis Oriental,26,VILLANUEVA,11,TAMBOBONG
64,Misamis Oriental,26,VILLANUEVA,12,CAMELON
